source_row,domain,list_url,pages_fetched,job_links_found,sample_job_url,error,elapsed_seconds
7152,tricitygroup.bamboohr.com,https://tricitygroup.bamboohr.com/careers/list,1,74,https://tricitygroup.bamboohr.com/careers/43,,0.41
7155,tridentcon.bamboohr.com,https://tridentcon.bamboohr.com/careers/list,1,3,https://tridentcon.bamboohr.com/careers/28,,0.37
7159,triggerise.bamboohr.com,https://triggerise.bamboohr.com/careers/list,1,16,https://triggerise.bamboohr.com/careers/38,,0.65
7180,truecareny.bamboohr.com,https://truecareny.bamboohr.com/careers/list,1,11,https://truecareny.bamboohr.com/careers/661,,0.38
7181,truegenics.bamboohr.com,https://truegenics.bamboohr.com/careers/list,1,7,https://truegenics.bamboohr.com/careers/165,,0.39
7184,truleap.bamboohr.com,https://truleap.bamboohr.com/careers/list,1,1,https://truleap.bamboohr.com/careers/41,,0.40
7193,tsllcva.bamboohr.com,https://tsllcva.bamboohr.com/careers/list,1,10,https://tsllcva.bamboohr.com/careers/643,,0.35
7251,umatillaelectric.bamboohr.com,https://umatillaelectric.bamboohr.com/careers/list,1,7,https://umatillaelectric.bamboohr.com/careers/192,,0.37
7267,understandingwar.bamboohr.com,https://understandingwar.bamboohr.com/careers/list,1,5,https://understandingwar.bamboohr.com/careers/188,,0.40
7269,uneekor.bamboohr.com,https://uneekor.bamboohr.com/careers/list,1,1,https://uneekor.bamboohr.com/careers/143,,0.35
7279,unitedcapmn.bamboohr.com,https://unitedcapmn.bamboohr.com/careers/list,1,41,https://unitedcapmn.bamboohr.com/careers/304,,0.39
7284,unitedsmarttech.bamboohr.com,https://unitedsmarttech.bamboohr.com/careers/list,1,45,https://unitedsmarttech.bamboohr.com/careers/35,,0.40
7285,unitedss.bamboohr.com,https://unitedss.bamboohr.com/careers/list,1,23,https://unitedss.bamboohr.com/careers/175,,0.36
7311,usan.bamboohr.com,https://usan.bamboohr.com/careers/list,1,4,https://usan.bamboohr.com/careers/195,,0.36
7339,userpilot.bamboohr.com,https://userpilot.bamboohr.com/careers/list,1,11,https://userpilot.bamboohr.com/careers/116,,0.50
7352,uspmanagement1.bamboohr.com,https://uspmanagement1.bamboohr.com/careers/list,1,6,https://uspmanagement1.bamboohr.com/careers/42,,0.36
7392,vaticoutsourcing.bamboohr.com,https://vaticoutsourcing.bamboohr.com/careers/list,1,4,https://vaticoutsourcing.bamboohr.com/careers/49,,0.38
7407,velocityrestorations.bamboohr.com,https://velocityrestorations.bamboohr.com/careers/list,1,10,https://velocityrestorations.bamboohr.com/careers/248,,0.36
7422,versafile1.bamboohr.com,https://versafile1.bamboohr.com/careers/list,1,16,https://versafile1.bamboohr.com/careers/113,,0.35
7437,vgsystems.bamboohr.com,https://vgsystems.bamboohr.com/careers/list,1,24,https://vgsystems.bamboohr.com/careers/46,,0.35
7467,virtuozzo.bamboohr.com,https://virtuozzo.bamboohr.com/careers/list,1,18,https://virtuozzo.bamboohr.com/careers/466,,0.64
7474,vision33.bamboohr.com,https://vision33.bamboohr.com/careers/list,1,9,https://vision33.bamboohr.com/careers/65,,0.76
7476,vistavu.bamboohr.com,https://vistavu.bamboohr.com/careers/list,1,1,https://vistavu.bamboohr.com/careers/195,,0.38
7478,vitalhub.bamboohr.com,https://vitalhub.bamboohr.com/careers/list,1,5,https://vitalhub.bamboohr.com/careers/366,,0.64
7485,vizxglobal.bamboohr.com,https://vizxglobal.bamboohr.com/careers/list,1,25,https://vizxglobal.bamboohr.com/careers/37,,0.39
7486,vladimirjones.bamboohr.com,https://vladimirjones.bamboohr.com/careers/list,1,3,https://vladimirjones.bamboohr.com/careers/133,,0.33
7488,volanteoneteam.bamboohr.com,https://volanteoneteam.bamboohr.com/careers/list,1,24,https://volanteoneteam.bamboohr.com/careers/60,,0.38
7496,vptpower.bamboohr.com,https://vptpower.bamboohr.com/careers/list,1,3,https://vptpower.bamboohr.com/careers/4,,0.40
7516,waldomelectronics.bamboohr.com,https://waldomelectronics.bamboohr.com/careers/list,1,10,https://waldomelectronics.bamboohr.com/careers/277,,0.35
7521,walzgroupcpa.bamboohr.com,https://walzgroupcpa.bamboohr.com/careers/list,1,5,https://walzgroupcpa.bamboohr.com/careers/41,,0.36
7571,welldoc.bamboohr.com,https://welldoc.bamboohr.com/careers/list,1,6,https://welldoc.bamboohr.com/careers/316,,0.51
7595,westpaw.bamboohr.com,https://westpaw.bamboohr.com/careers/list,1,1,https://westpaw.bamboohr.com/careers/24,,0.49
7610,whitcon.bamboohr.com,https://whitcon.bamboohr.com/careers/list,1,36,https://whitcon.bamboohr.com/careers/40,,0.40
7621,wildix.bamboohr.com,https://wildix.bamboohr.com/careers/list,1,13,https://wildix.bamboohr.com/careers/145,,0.68
7628,williston.bamboohr.com,https://williston.bamboohr.com/careers/list,1,7,https://williston.bamboohr.com/careers/29,,0.39
7630,windenergyoftexas.bamboohr.com,https://windenergyoftexas.bamboohr.com/careers/list,1,6,https://windenergyoftexas.bamboohr.com/careers/114,,0.36
7640,wirex.bamboohr.com,https://wirex.bamboohr.com/careers/list,1,7,https://wirex.bamboohr.com/careers/164,,0.66
7662,wolfsdorf.bamboohr.com,https://wolfsdorf.bamboohr.com/careers/list,1,8,https://wolfsdorf.bamboohr.com/careers/193,,0.39
7665,wondercide.bamboohr.com,https://wondercide.bamboohr.com/careers/list,1,3,https://wondercide.bamboohr.com/careers/99,,0.40
7714,wvjc.bamboohr.com,https://wvjc.bamboohr.com/careers/list,1,17,https://wvjc.bamboohr.com/careers/35,,0.38
8172,xflow.bamboohr.com,https://xflow.bamboohr.com/careers/list,1,13,https://xflow.bamboohr.com/careers/63,,0.62
8178,xscion.bamboohr.com,https://xscion.bamboohr.com/careers/list,1,6,https://xscion.bamboohr.com/careers/456,,0.41
8187,yellowcard.bamboohr.com,https://yellowcard.bamboohr.com/careers/list,1,9,https://yellowcard.bamboohr.com/careers/357,,0.38
8194,youngliving.bamboohr.com,https://youngliving.bamboohr.com/careers/list,1,12,https://youngliving.bamboohr.com/careers/181,,0.42
8212,zenlayer.bamboohr.com,https://zenlayer.bamboohr.com/careers/list,1,25,https://zenlayer.bamboohr.com/careers/333,,0.45
8216,zerovatech.bamboohr.com,https://zerovatech.bamboohr.com/careers/list,1,6,https://zerovatech.bamboohr.com/careers/28,,0.40
8219,zigabyte.bamboohr.com,https://zigabyte.bamboohr.com/careers/list,1,14,https://zigabyte.bamboohr.com/careers/45,,0.36
8225,zline.bamboohr.com,https://zline.bamboohr.com/careers/list,1,14,https://zline.bamboohr.com/careers/102,,0.39
8230,zoomph.bamboohr.com,https://zoomph.bamboohr.com/careers/list,1,6,https://zoomph.bamboohr.com/careers/109,,0.37
