source_row,domain,site,api_url,careers_url,status_code,validated,total_jobs,sample_job_id,sample_title,sample_company,sample_job_url,error,elapsed_seconds
2153,cbdt.fa.us2.oraclecloud.com,CX_3001,"https://cbdt.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://cbdt.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,28,43154,Human Resources Business Partner,TWB,https://cbdt.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/43154,,2.13
2155,cbha.fa.us2.oraclecloud.com,CX_1,"https://cbha.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://cbha.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,225,8100,Senior On-Site Service Specialist,Ricoh Americas Holdings,https://cbha.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/8100,,1.88
2156,cbhm.fa.us2.oraclecloud.com,CX_1001,"https://cbhm.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://cbhm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,86,2302,"Sr. Manager, Corporate Tax","Zeus Industrial Products, Inc.",https://cbhm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/2302,,3.43
2178,ccyj.fa.us6.oraclecloud.com,CX,"https://ccyj.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ccyj.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,82,1994,"Part Time Staff Assistant, Testing Center",Lorain County Community College,https://ccyj.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/1994,,1.86
2616,cva.fa.us1.oraclecloud.com,CX_3,"https://cva.fa.us1.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://cva.fa.us1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3,200,True,231,9884,Mechanic (Test Cell),HGE Components-CRS,https://cva.fa.us1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/9884,,2.72
2737,dfa.fa.us1.oraclecloud.com,CX_1001,"https://dfa.fa.us1.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://dfa.fa.us1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,42,798,Business Services Recruiting Supervisor,Business Services Staff,https://dfa.fa.us1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/798,,2.33
2841,eabw.fa.us2.oraclecloud.com,CX_1,"https://eabw.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eabw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,99,30951,Customer Service Representative,Americas Support India MT1020,https://eabw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30951,,2.32
2858,ebdt.fa.us2.oraclecloud.com,CX_9003,"https://ebdt.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_9003,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebdt.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_9003,200,True,52,1673,Apps DBA,2100 - Oracle Implementation Services,https://ebdt.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_9003/job/1673,,2.31
2859,ebez.fa.us2.oraclecloud.com,CX_1,"https://ebez.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebez.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,367,19373,Audit and Tax Associate | Fall 2028,"CBIZ, Inc.",https://ebez.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/19373,,1.96
2860,ebfr.fa.us2.oraclecloud.com,CX_3001,"https://ebfr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebfr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,226,10962,Project Coordinator,Oceaneering Group Enterprise,https://ebfr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/10962,,1.99
2861,ebgj.fa.us2.oraclecloud.com,CX_1,"https://ebgj.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,157,252987,Installation Supervisor,Pella Corporation,https://ebgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/252987,,1.97
2862,ebhu.fa.us2.oraclecloud.com,CX,"https://ebhu.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebhu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,82,6536,Trader,Cetera Financial Group Inc,https://ebhu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/6536,,1.53
2863,ebhz.fa.us2.oraclecloud.com,CX_3003,"https://ebhz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3003,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebhz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3003,200,True,15,1005883,"Analyst, Customer Care Center–Service",Ocwen Financial Corporation,https://ebhz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3003/job/1005883,,2.23
2867,ebqb.fa.us2.oraclecloud.com,CX_1,"https://ebqb.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebqb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,448,12599,Product Technical Lead - Software Engineer II,"BDO USA, P.C.",https://ebqb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/12599,,2.32
2868,ebtw.fa.us2.oraclecloud.com,CX_1,"https://ebtw.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebtw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,9,4123,Analyst II/Gas Scheduling,Southwest Gas Corporation,https://ebtw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/4123,,2.34
2869,ebud.fa.us2.oraclecloud.com,CX_1,"https://ebud.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebud.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,178,41043,Print Specialist,078 Quad Med Medical Clinic,https://ebud.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/41043,,3.20
2870,ebwb.fa.us2.oraclecloud.com,CX,"https://ebwb.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebwb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,229,10826,Lead Supplier Quality Auditor,"310.1113.0205 SUROS - PRODUCTION-MAIN-4, CR",https://ebwb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/10826,,1.53
2871,ebwg.fa.us2.oraclecloud.com,CX,"https://ebwg.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebwg.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,114,16393,Sr Windows Systems Engineer,19179 CONNETIC CLEARING,https://ebwg.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/16393,,1.66
2872,ebwh.fa.us2.oraclecloud.com,CX_1001,"https://ebwh.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebwh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,3641,REQ_748594,"Retail Merchandising Support Associate, Roosevelt - Part Time",Macy's Jobs,https://ebwh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/REQ_748594,,1.63
2873,ebxr.fa.us2.oraclecloud.com,CX_1,"https://ebxr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,420,213255,Software Development Engineer in Test,Information Technology,https://ebxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/213255,,1.54
2874,ebxs.fa.us2.oraclecloud.com,CX_2,"https://ebxs.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ebxs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2,200,True,236,309642,"HR Specialist, Onboarding & Employee Experience","Michael Baker International, Inc",https://ebxs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/309642,,1.99
2876,ecge.fa.us2.oraclecloud.com,CX_1003,"https://ecge.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1003,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecge.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1003,200,True,96,20260982,"IT Product Manager, Consultant",Blue Shield of California Group,https://ecge.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1003/job/20260982,,2.47
2879,echs.fa.us2.oraclecloud.com,CX,"https://echs.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://echs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,190,11193,Family Services Assistant I,Corp Presbyterian Medical Services LE,https://echs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/11193,,1.73
2881,eclz.fa.us2.oraclecloud.com,CX_3001,"https://eclz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eclz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,1,215089,Sr Software Engineer (.NET),Notified,https://eclz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/215089,,2.00
2882,ecnf.fa.us2.oraclecloud.com,CX,"https://ecnf.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecnf.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,55,301872,"Vice President, Internal Communications",Tradeweb Europe Limited,https://ecnf.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/301872,,1.50
2885,ecqf.fa.em2.oraclecloud.com,CX_2001,"https://ecqf.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecqf.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,190,9136,(Junior) Data Processing Specialist,Ipsos,https://ecqf.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/9136,,2.52
2888,ecsr.fa.us2.oraclecloud.com,CX_1,"https://ecsr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecsr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,129,10008720,"Environmental Analytical Chemist, Civil Engineering",Development and Alumni Relations,https://ecsr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/10008720,,1.66
2889,ectf.fa.us2.oraclecloud.com,CX_1,"https://ectf.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ectf.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,13,486,Buyer II,Wave,https://ectf.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/486,,1.91
2894,ecvz.fa.us2.oraclecloud.com,CX_1,"https://ecvz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecvz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,1467,69829,"Materials Management Associate - Part-time regular (8 hours, Day Shift)",Adventist Health,https://ecvz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/69829,,1.84
2895,ecwr.fa.us2.oraclecloud.com,CX_1,"https://ecwr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecwr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,429,15723,Local P&D Driver (Class A - Non Endorsed),Estes Express Lines,https://ecwr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/15723,,1.40
2896,ecyq.fa.em2.oraclecloud.com,CX_1,"https://ecyq.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ecyq.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,209,6678,Sales Manager Transmission and Distribution Technology,Energy Systems,https://ecyq.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/6678,,1.94
2897,eczd.fa.us2.oraclecloud.com,CX_1,"https://eczd.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eczd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,187,5129,"Director, Portfolio Delivery & PMO",Taco Bell Corp.,https://eczd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/5129,,1.71
2898,edbz.fa.us2.oraclecloud.com,CX,"https://edbz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edbz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,565,25016707,MEP Project Manager,118-WW TMG MFG OPS,https://edbz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/25016707,,1.21
2900,edel.fa.us2.oraclecloud.com,CX_2001,"https://edel.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edel.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,909,22922,Named Account Manager - Acquisition (Netherlands),Fortinet Inc.,https://edel.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/22922,,1.61
2903,edjd.fa.us2.oraclecloud.com,CX,"https://edjd.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edjd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,66,182,AMS Cloud HCM Lead,,https://edjd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/182,,1.89
2904,edmn.fa.us2.oraclecloud.com,CX_1,"https://edmn.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edmn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,1416,84200,Director Cage Operations - Full Time (Caesars Atlantic City),SIL Silver Legacy Resort Casino,https://edmn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/84200,,3.28
2907,edsv.fa.us2.oraclecloud.com,CX_1,"https://edsv.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edsv.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,515,26003483,HSES Tech,"McDermott Middle East, Inc. - Jebel Ali (UAE)",https://edsv.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26003483,,2.13
2908,edtq.fa.ap1.oraclecloud.com,CX_1,"https://edtq.fa.ap1.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edtq.fa.ap1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,26,800,IT Operations Manager,Planit IN,https://edtq.fa.ap1.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/800,,3.06
2914,eduu.fa.us2.oraclecloud.com,CX_1,"https://eduu.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eduu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,103,1015,Equipment Operator II,US Operating Unit,https://eduu.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1015,,2.05
2915,edva.fa.us2.oraclecloud.com,CX_1,"https://edva.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edva.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,71,10000698,Material Handler Intermediate,Rockies.14207.San Juan HM,https://edva.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/10000698,,2.33
2918,edxn.fa.us2.oraclecloud.com,CX_5001,"https://edxn.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_5001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edxn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_5001,200,True,29,26101,Accounts Receivable Coordinator,Boston Properties,https://edxn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_5001/job/26101,,2.47
2919,edyo.fa.us2.oraclecloud.com,CX,"https://edyo.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edyo.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,488,26002333,A Lineman - Overhead (Oncor),Distribution - OH - Eastern,https://edyo.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/26002333,,1.22
2920,edyy.fa.us2.oraclecloud.com,CX_2002,"https://edyy.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2002,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://edyy.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002,200,True,384,17014,Technical Director,STG CORP MIS,https://edyy.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002/job/17014,,1.94
2922,eedu.fa.em3.oraclecloud.com,CX_1003,"https://eedu.fa.em3.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1003,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eedu.fa.em3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1003,200,True,611,202507728,Junior Actuarial Analyst (Consulting role) - Swiss Team,LON3 London - 51 Lime Street,https://eedu.fa.em3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1003/job/202507728,,2.18
2923,eehb.fa.us2.oraclecloud.com,CX_3001,"https://eehb.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eehb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,134,2703,Relationship Banker I Milford South Branch,Rockland Trust Company,https://eehb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/2703,,2.04
2924,eeho.fa.us2.oraclecloud.com,CX_45001,"https://eeho.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_45001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_45001,200,True,2239,341016,Senior Network Engineer - Optical,CLBPTS - All Lines of Business,https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_45001/job/341016,,1.46
2925,eeik.fa.us2.oraclecloud.com,CX_1,"https://eeik.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eeik.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,203,261770,"Engineer, Senior - Facilities Engineering",University of Wyoming,https://eeik.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/261770,,2.90
2926,eeim.fa.us2.oraclecloud.com,CX,"https://eeim.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eeim.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,38,260827,Truck Mechanic,Fire Services,https://eeim.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/260827,,1.32
2927,eese.fa.us8.oraclecloud.com,CX_1,"https://eese.fa.us8.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eese.fa.us8.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,80,711,NMC&A Specialist,"American Centrifuge Operating, LLC",https://eese.fa.us8.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/711,,2.19
2928,eetz.fa.us6.oraclecloud.com,CX_2001,"https://eetz.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eetz.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,50,2600384,Power Platform Solutions Designer,GP Strategies Corporation,https://eetz.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/2600384,,2.61
